,Date,Período,Região,Estado,Laboratório,Variante,Variantes relevantes,Classificação,Quantidade
1327,2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,Outros,P.2,Outras,Não VOC/VOI,31
1328,2021-02-01,Fev 2021,Sudeste,Rio de Janeiro,Outros,P.7,Outras,Não VOC/VOI,1
1329,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,B.1,Outras,Não VOC/VOI,2
1330,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,B.1.1,Outras,Não VOC/VOI,2
1331,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,B.1.1.28,Outras,Não VOC/VOI,62
1332,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,B.1.1.33,Outras,Não VOC/VOI,1
1333,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,B.1.1.332,Outras,Não VOC/VOI,3
1334,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,B.1.1.393,Outras,Não VOC/VOI,2
1335,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,10
1336,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,C.37 (Lambda),Outras,VOC/VOI,3
1337,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,N.9,Outras,Não VOC/VOI,6
1338,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,147
1339,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,2
1340,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,78
1341,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,22
1342,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,2
1343,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,P.2,Outras,Não VOC/VOI,163
1344,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,P.4,Outras,Não VOC/VOI,4
1345,2021-02-01,Fev 2021,Sudeste,São Paulo,Outros,P.7,Outras,Não VOC/VOI,9
1346,2021-02-01,Fev 2021,Sul,Paraná,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,3
1347,2021-02-01,Fev 2021,Sul,Paraná,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,2
1348,2021-02-01,Fev 2021,Sul,Paraná,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,15
1349,2021-02-01,Fev 2021,Sul,Paraná,FIOCRUZ,P.2,Outras,Não VOC/VOI,32
1350,2021-02-01,Fev 2021,Sul,Paraná,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,5
1351,2021-02-01,Fev 2021,Sul,Paraná,Outros,C.36,Outras,Não VOC/VOI,1
1352,2021-02-01,Fev 2021,Sul,Paraná,Outros,N.9,Outras,Não VOC/VOI,1
1353,2021-02-01,Fev 2021,Sul,Paraná,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,12
1354,2021-02-01,Fev 2021,Sul,Paraná,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1355,2021-02-01,Fev 2021,Sul,Paraná,Outros,P.2,Outras,Não VOC/VOI,13
1356,2021-02-01,Fev 2021,Sul,Paraná,Outros,P.7,Outras,Não VOC/VOI,1
1357,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,1
1358,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,2
1359,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.332,Outras,Não VOC/VOI,1
1360,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1361,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,19
1362,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.2,Outras,Não VOC/VOI,13
1363,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.7,Outras,Não VOC/VOI,2
1364,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,Outros,B.1.1,Outras,Não VOC/VOI,1
1365,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,Outros,B.1.1.28,Outras,Não VOC/VOI,4
1366,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,Outros,B.1.1.332,Outras,Não VOC/VOI,1
1367,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,79
1368,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,Outros,P.2,Outras,Não VOC/VOI,22
1369,2021-02-01,Fev 2021,Sul,Rio Grande do Sul,Outros,P.7,Outras,Não VOC/VOI,5
1370,2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,1
1371,2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.332,Outras,Não VOC/VOI,1
1372,2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1373,2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,115
1374,2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,P.2,Outras,Não VOC/VOI,27
1375,2021-02-01,Fev 2021,Sul,Santa Catarina,FIOCRUZ,P.7,Outras,Não VOC/VOI,2
1376,2021-02-01,Fev 2021,Sul,Santa Catarina,Outros,B.1.1.371,Outras,Não VOC/VOI,1
1377,2021-02-01,Fev 2021,Sul,Santa Catarina,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,9
1378,2021-02-01,Fev 2021,Sul,Santa Catarina,Outros,P.2,Outras,Não VOC/VOI,5
1379,2021-03-01,Mar 2021,Centro-oeste,Distrito Federal,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,9
1380,2021-03-01,Mar 2021,Centro-oeste,Goiás,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,10
1381,2021-03-01,Mar 2021,Centro-oeste,Goiás,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,212
1382,2021-03-01,Mar 2021,Centro-oeste,Goiás,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,2
1383,2021-03-01,Mar 2021,Centro-oeste,Goiás,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,8
1384,2021-03-01,Mar 2021,Centro-oeste,Goiás,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1385,2021-03-01,Mar 2021,Centro-oeste,Goiás,Outros,P.2,Outras,Não VOC/VOI,9
1386,2021-03-01,Mar 2021,Centro-oeste,Mato Grosso,Outros,B.1.1.161,Outras,Não VOC/VOI,2
1387,2021-03-01,Mar 2021,Centro-oeste,Mato Grosso,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,29
1388,2021-03-01,Mar 2021,Centro-oeste,Mato Grosso,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1389,2021-03-01,Mar 2021,Centro-oeste,Mato Grosso,Outros,P.2,Outras,Não VOC/VOI,3
1390,2021-03-01,Mar 2021,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,Outras,Não VOC/VOI,1
1391,2021-03-01,Mar 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,32
1392,2021-03-01,Mar 2021,Centro-oeste,Mato Grosso do Sul,Outros,P.2,Outras,Não VOC/VOI,5
1393,2021-03-01,Mar 2021,Nordeste,Alagoas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,24
1394,2021-03-01,Mar 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.277,Outras,Não VOC/VOI,1
1395,2021-03-01,Mar 2021,Nordeste,Bahia,FIOCRUZ,B.1.1.371,Outras,Não VOC/VOI,3
1396,2021-03-01,Mar 2021,Nordeste,Bahia,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,42
1397,2021-03-01,Mar 2021,Nordeste,Bahia,FIOCRUZ,P.2,Outras,Não VOC/VOI,3
1398,2021-03-01,Mar 2021,Nordeste,Bahia,Outros,B.1.1.28,Outras,Não VOC/VOI,1
1399,2021-03-01,Mar 2021,Nordeste,Bahia,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,2
1400,2021-03-01,Mar 2021,Nordeste,Bahia,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,29
1401,2021-03-01,Mar 2021,Nordeste,Bahia,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1402,2021-03-01,Mar 2021,Nordeste,Bahia,Outros,P.2,Outras,Não VOC/VOI,7
1403,2021-03-01,Mar 2021,Nordeste,Ceará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,293
1404,2021-03-01,Mar 2021,Nordeste,Ceará,FIOCRUZ,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,18
1405,2021-03-01,Mar 2021,Nordeste,Ceará,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,3
1406,2021-03-01,Mar 2021,Nordeste,Ceará,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
1407,2021-03-01,Mar 2021,Nordeste,Ceará,FIOCRUZ,P.2,Outras,Não VOC/VOI,7
1408,2021-03-01,Mar 2021,Nordeste,Ceará,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,5
1409,2021-03-01,Mar 2021,Nordeste,Maranhão,FIOCRUZ,N.10,Outras,Não VOC/VOI,1
1410,2021-03-01,Mar 2021,Nordeste,Maranhão,FIOCRUZ,N.9,Outras,Não VOC/VOI,2
1411,2021-03-01,Mar 2021,Nordeste,Maranhão,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,25
1412,2021-03-01,Mar 2021,Nordeste,Maranhão,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,3
1413,2021-03-01,Mar 2021,Nordeste,Paraíba,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1414,2021-03-01,Mar 2021,Nordeste,Paraíba,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,29
1415,2021-03-01,Mar 2021,Nordeste,Paraíba,FIOCRUZ,P.2,Outras,Não VOC/VOI,3
1416,2021-03-01,Mar 2021,Nordeste,Paraíba,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,3
1417,2021-03-01,Mar 2021,Nordeste,Pernambuco,FIOCRUZ,B.1.1,Outras,Não VOC/VOI,2
1418,2021-03-01,Mar 2021,Nordeste,Pernambuco,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,34
1419,2021-03-01,Mar 2021,Nordeste,Pernambuco,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1420,2021-03-01,Mar 2021,Nordeste,Pernambuco,FIOCRUZ,P.2,Outras,Não VOC/VOI,5
1421,2021-03-01,Mar 2021,Nordeste,Pernambuco,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,3
1422,2021-03-01,Mar 2021,Nordeste,Piauí,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,2
1423,2021-03-01,Mar 2021,Nordeste,Piauí,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1424,2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1425,2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,57
1426,2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,1
1427,2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1428,2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,1
1429,2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,FIOCRUZ,P.2,Outras,Não VOC/VOI,7
1430,2021-03-01,Mar 2021,Nordeste,Rio Grande do Norte,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1
1431,2021-03-01,Mar 2021,Nordeste,Sergipe,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,47
1432,2021-03-01,Mar 2021,Nordeste,Sergipe,FIOCRUZ,P.2,Outras,Não VOC/VOI,3
1433,2021-03-01,Mar 2021,Norte,Acre,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,37
1434,2021-03-01,Mar 2021,Norte,Amapá,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,14
1435,2021-03-01,Mar 2021,Norte,Amapá,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,2
1436,2021-03-01,Mar 2021,Norte,Amapá,FIOCRUZ,P.2,Outras,Não VOC/VOI,1
1437,2021-03-01,Mar 2021,Norte,Amapá,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,7
1438,2021-03-01,Mar 2021,Norte,Amazonas,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,150
1439,2021-03-01,Mar 2021,Norte,Amazonas,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,3
1440,2021-03-01,Mar 2021,Norte,Amazonas,FIOCRUZ,P.1.3 (Gama),P.1.* (Gama),VOC/VOI,1
1441,2021-03-01,Mar 2021,Norte,Amazonas,FIOCRUZ,P.1.4 (Gama),P.1.4 (Gama),VOC/VOI,3
1442,2021-03-01,Mar 2021,Norte,Amazonas,FIOCRUZ,P.1.6 (Gama),P.1.* (Gama),VOC/VOI,1
1443,2021-03-01,Mar 2021,Norte,Amazonas,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,16
1444,2021-03-01,Mar 2021,Norte,Pará,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,32
1445,2021-03-01,Mar 2021,Norte,Pará,FIOCRUZ,P.2,Outras,Não VOC/VOI,1
1446,2021-03-01,Mar 2021,Norte,Pará,Outros,B.1.1.33,Outras,Não VOC/VOI,1
1447,2021-03-01,Mar 2021,Norte,Pará,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,8
1448,2021-03-01,Mar 2021,Norte,Pará,Outros,P.2,Outras,Não VOC/VOI,1
1449,2021-03-01,Mar 2021,Norte,Rondônia,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,2
1450,2021-03-01,Mar 2021,Norte,Roraima,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,4
1451,2021-03-01,Mar 2021,Norte,Tocantins,Outros,B.1.1.28,Outras,Não VOC/VOI,1
1452,2021-03-01,Mar 2021,Norte,Tocantins,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,15
1453,2021-03-01,Mar 2021,Norte,Tocantins,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1454,2021-03-01,Mar 2021,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,8
1455,2021-03-01,Mar 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,6
1456,2021-03-01,Mar 2021,Sudeste,Espírito Santo,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1457,2021-03-01,Mar 2021,Sudeste,Espírito Santo,FIOCRUZ,P.2,Outras,Não VOC/VOI,2
1458,2021-03-01,Mar 2021,Sudeste,Espírito Santo,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,2
1459,2021-03-01,Mar 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,1
1460,2021-03-01,Mar 2021,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1461,2021-03-01,Mar 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,40
1462,2021-03-01,Mar 2021,Sudeste,Minas Gerais,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1463,2021-03-01,Mar 2021,Sudeste,Minas Gerais,FIOCRUZ,P.2,Outras,Não VOC/VOI,7
1464,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,B.1,Outras,Não VOC/VOI,1
1465,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,B.1.1,Outras,Não VOC/VOI,5
1466,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,B.1.1.28,Outras,Não VOC/VOI,8
1467,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,B.1.1.371,Outras,Não VOC/VOI,1
1468,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,46
1469,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,84
1470,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1471,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,9
1472,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,15
1473,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,1
1474,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,1
1475,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,P.2,Outras,Não VOC/VOI,26
1476,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,P.4,Outras,Não VOC/VOI,5
1477,2021-03-01,Mar 2021,Sudeste,Minas Gerais,Outros,P.7,Outras,Não VOC/VOI,1
1478,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,FIOCRUZ,AY.119 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
1479,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,1
1480,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,6
1481,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,132
1482,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,5
1483,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,FIOCRUZ,P.2,Outras,Não VOC/VOI,7
1484,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,7
1485,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,N.9,Outras,Não VOC/VOI,1
1486,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,267
1487,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1488,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,P.1.13 (Gama),P.1.* (Gama),VOC/VOI,2
1489,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,10
1490,2021-03-01,Mar 2021,Sudeste,Rio de Janeiro,Outros,P.2,Outras,Não VOC/VOI,10
1491,2021-03-01,Mar 2021,Sudeste,São Paulo,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,1
1492,2021-03-01,Mar 2021,Sudeste,São Paulo,FIOCRUZ,B.1.1.464,Outras,Não VOC/VOI,1
1493,2021-03-01,Mar 2021,Sudeste,São Paulo,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1494,2021-03-01,Mar 2021,Sudeste,São Paulo,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,30
1495,2021-03-01,Mar 2021,Sudeste,São Paulo,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,14
1496,2021-03-01,Mar 2021,Sudeste,São Paulo,FIOCRUZ,P.2,Outras,Não VOC/VOI,5
1497,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B,Outras,Não VOC/VOI,1
1498,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1,Outras,Não VOC/VOI,4
1499,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1.1.28,Outras,Não VOC/VOI,65
1500,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1.1.33,Outras,Não VOC/VOI,3
1501,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1.1.332,Outras,Não VOC/VOI,2
1502,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,145
1503,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1.243,Outras,Não VOC/VOI,1
1504,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1.324,Outras,Não VOC/VOI,2
1505,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,B.1.351 (Beta),Outras,VOC/VOI,6
1506,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,N.9,Outras,Não VOC/VOI,2
1507,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,1420
1508,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,11
1509,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.1.13 (Gama),P.1.* (Gama),VOC/VOI,2
1510,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,492
1511,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.1.15 (Gama),P.1.* (Gama),VOC/VOI,78
1512,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,2
1513,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.1.7 (Gama),P.1.7 (Gama),VOC/VOI,2
1514,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.2,Outras,Não VOC/VOI,143
1515,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.4,Outras,Não VOC/VOI,48
1516,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.5,Outras,Não VOC/VOI,15
1517,2021-03-01,Mar 2021,Sudeste,São Paulo,Outros,P.7,Outras,Não VOC/VOI,6
1518,2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,B.1.1,Outras,Não VOC/VOI,1
1519,2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,B.1.1.28,Outras,Não VOC/VOI,2
1520,2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,B.1.1.7 (Alfa),Outras,VOC/VOI,1
1521,2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,92
1522,2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1523,2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,2
1524,2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,P.1.9 (Gama),P.1.* (Gama),VOC/VOI,3
1525,2021-03-01,Mar 2021,Sul,Paraná,FIOCRUZ,P.2,Outras,Não VOC/VOI,16
1526,2021-03-01,Mar 2021,Sul,Paraná,Outros,B.1.1.28,Outras,Não VOC/VOI,2
1527,2021-03-01,Mar 2021,Sul,Paraná,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,22
1528,2021-03-01,Mar 2021,Sul,Paraná,Outros,P.1.12 (Gama),P.1.* (Gama),VOC/VOI,1
1529,2021-03-01,Mar 2021,Sul,Paraná,Outros,P.2,Outras,Não VOC/VOI,5
1530,2021-03-01,Mar 2021,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,1
1531,2021-03-01,Mar 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,45
1532,2021-03-01,Mar 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.1.17 (Gama),P.1.* (Gama),VOC/VOI,2
1533,2021-03-01,Mar 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.2,Outras,Não VOC/VOI,2
1534,2021-03-01,Mar 2021,Sul,Rio Grande do Sul,FIOCRUZ,P.7,Outras,Não VOC/VOI,1
1535,2021-03-01,Mar 2021,Sul,Rio Grande do Sul,Outros,B.1.1,Outras,Não VOC/VOI,3
1536,2021-03-01,Mar 2021,Sul,Rio Grande do Sul,Outros,B.1.1.28,Outras,Não VOC/VOI,1
1537,2021-03-01,Mar 2021,Sul,Rio Grande do Sul,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,128
1538,2021-03-01,Mar 2021,Sul,Rio Grande do Sul,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,1
1539,2021-03-01,Mar 2021,Sul,Rio Grande do Sul,Outros,P.2,Outras,Não VOC/VOI,15
1540,2021-03-01,Mar 2021,Sul,Rio Grande do Sul,Outros,P.7,Outras,Não VOC/VOI,1
1541,2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,Outras,Não VOC/VOI,1
1542,2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,P.1 (Gama),P.1 (Gama),VOC/VOI,78
1543,2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,P.1.10 (Gama),P.1.* (Gama),VOC/VOI,1
1544,2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,P.2,Outras,Não VOC/VOI,4
1545,2021-03-01,Mar 2021,Sul,Santa Catarina,FIOCRUZ,P.7,Outras,Não VOC/VOI,1
1546,2021-03-01,Mar 2021,Sul,Santa Catarina,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,13
1547,2021-03-01,Mar 2021,Sul,Santa Catarina,Outros,P.2,Outras,Não VOC/VOI,1
1548,2021-04-01,Abr 2021,Centro-oeste,Goiás,FIOCRUZ,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,2
1549,2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,AY.6 (Delta),AY.*+B.1.617.2 (Delta),VOC/VOI,1
1550,2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,B.1.1.7 (Alfa),Outras,VOC/VOI,3
1551,2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,P.1 (Gama),P.1 (Gama),VOC/VOI,188
1552,2021-04-01,Abr 2021,Centro-oeste,Goiás,Outros,P.1.14 (Gama),P.1.* (Gama),VOC/VOI,3
