,Date,Período,Região,Estado,Variante,Variantes relevantes,Classificação,Quantidade
505,2020-10,Out 2020,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,25
506,2020-10,Out 2020,Sudeste,São Paulo,B.1,Não VOC/VOI,Não VOC/VOI,1
507,2020-10,Out 2020,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,1
508,2020-10,Out 2020,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,22
509,2020-10,Out 2020,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
510,2020-10,Out 2020,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,1
511,2020-10,Out 2020,Sudeste,São Paulo,P.2,P.2,VOC/VOI,5
512,2020-10,Out 2020,Sudeste,São Paulo,P.7,Não VOC/VOI,Não VOC/VOI,1
513,2020-10,Out 2020,Sul,Paraná,B.1.1.184,Não VOC/VOI,Não VOC/VOI,1
514,2020-10,Out 2020,Sul,Paraná,B.1.1.254,Não VOC/VOI,Não VOC/VOI,1
515,2020-10,Out 2020,Sul,Paraná,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
516,2020-10,Out 2020,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,14
517,2020-10,Out 2020,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
518,2020-10,Out 2020,Sul,Paraná,P.2,P.2,VOC/VOI,8
519,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,2
520,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.161,Não VOC/VOI,Não VOC/VOI,3
521,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,26
522,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,25
523,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
524,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.333,Não VOC/VOI,Não VOC/VOI,1
525,2020-10,Out 2020,Sul,Rio Grande do Sul,B.1.1.370,Não VOC/VOI,Não VOC/VOI,1
526,2020-10,Out 2020,Sul,Rio Grande do Sul,N.1,Não VOC/VOI,Não VOC/VOI,1
527,2020-10,Out 2020,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,10
528,2020-10,Out 2020,Sul,Rio Grande do Sul,P.7,Não VOC/VOI,Não VOC/VOI,5
529,2020-10,Out 2020,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
530,2020-11,Nov 2020,Centro-oeste,Distrito Federal,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
531,2020-11,Nov 2020,Centro-oeste,Distrito Federal,P.2,P.2,VOC/VOI,2
532,2020-11,Nov 2020,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,1
533,2020-11,Nov 2020,Centro-oeste,Mato Grosso,B.1.1.378,Não VOC/VOI,Não VOC/VOI,1
534,2020-11,Nov 2020,Centro-oeste,Mato Grosso do Sul,B.1.240,Não VOC/VOI,Não VOC/VOI,1
535,2020-11,Nov 2020,Nordeste,Alagoas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
536,2020-11,Nov 2020,Nordeste,Alagoas,B.1.1.372,Não VOC/VOI,Não VOC/VOI,1
537,2020-11,Nov 2020,Nordeste,Alagoas,P.2,P.2,VOC/VOI,4
538,2020-11,Nov 2020,Nordeste,Bahia,B.1,Não VOC/VOI,Não VOC/VOI,1
539,2020-11,Nov 2020,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
540,2020-11,Nov 2020,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
541,2020-11,Nov 2020,Nordeste,Bahia,N.9,Não VOC/VOI,Não VOC/VOI,2
542,2020-11,Nov 2020,Nordeste,Ceará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
543,2020-11,Nov 2020,Nordeste,Ceará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
544,2020-11,Nov 2020,Nordeste,Ceará,P.2,P.2,VOC/VOI,2
545,2020-11,Nov 2020,Nordeste,Maranhão,B.1.1,Não VOC/VOI,Não VOC/VOI,1
546,2020-11,Nov 2020,Nordeste,Maranhão,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
547,2020-11,Nov 2020,Nordeste,Maranhão,N.9,Não VOC/VOI,Não VOC/VOI,6
548,2020-11,Nov 2020,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,1
549,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,14
550,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
551,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
552,2020-11,Nov 2020,Nordeste,Paraíba,B.1.1.462,Não VOC/VOI,Não VOC/VOI,1
553,2020-11,Nov 2020,Nordeste,Paraíba,N.9,Não VOC/VOI,Não VOC/VOI,1
554,2020-11,Nov 2020,Nordeste,Paraíba,P.2,P.2,VOC/VOI,3
555,2020-11,Nov 2020,Nordeste,Paraíba,P.7,Não VOC/VOI,Não VOC/VOI,4
556,2020-11,Nov 2020,Nordeste,Pernambuco,B.1,Não VOC/VOI,Não VOC/VOI,2
557,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,10
558,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1.28,Não VOC/VOI,Não VOC/VOI,65
559,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.1.33,Não VOC/VOI,Não VOC/VOI,48
560,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.201,Não VOC/VOI,Não VOC/VOI,1
561,2020-11,Nov 2020,Nordeste,Pernambuco,B.1.324,Não VOC/VOI,Não VOC/VOI,1
562,2020-11,Nov 2020,Nordeste,Pernambuco,N.9,Não VOC/VOI,Não VOC/VOI,6
563,2020-11,Nov 2020,Nordeste,Pernambuco,P.2,P.2,VOC/VOI,4
564,2020-11,Nov 2020,Nordeste,Piauí,B.1,Não VOC/VOI,Não VOC/VOI,1
565,2020-11,Nov 2020,Nordeste,Piauí,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
566,2020-11,Nov 2020,Nordeste,Piauí,N.9,Não VOC/VOI,Não VOC/VOI,2
567,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,1
568,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
569,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
570,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,N.9,Não VOC/VOI,Não VOC/VOI,2
571,2020-11,Nov 2020,Nordeste,Rio Grande do Norte,P.2,P.2,VOC/VOI,4
572,2020-11,Nov 2020,Norte,Amapá,P.2,P.2,VOC/VOI,5
573,2020-11,Nov 2020,Norte,Amazonas,B.1.1,Não VOC/VOI,Não VOC/VOI,2
574,2020-11,Nov 2020,Norte,Amazonas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,21
575,2020-11,Nov 2020,Norte,Amazonas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
576,2020-11,Nov 2020,Norte,Amazonas,B.1.1.378,Não VOC/VOI,Não VOC/VOI,17
577,2020-11,Nov 2020,Norte,Amazonas,B.1.1.398,Não VOC/VOI,Não VOC/VOI,2
578,2020-11,Nov 2020,Norte,Amazonas,N.9,Não VOC/VOI,Não VOC/VOI,1
579,2020-11,Nov 2020,Norte,Amazonas,P.2,P.2,VOC/VOI,3
580,2020-11,Nov 2020,Norte,Pará,B.1,Não VOC/VOI,Não VOC/VOI,1
581,2020-11,Nov 2020,Norte,Pará,B.1.1,Não VOC/VOI,Não VOC/VOI,3
582,2020-11,Nov 2020,Norte,Pará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
583,2020-11,Nov 2020,Norte,Pará,P.2,P.2,VOC/VOI,10
584,2020-11,Nov 2020,Norte,Roraima,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
585,2020-11,Nov 2020,Sudeste,Espírito Santo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
586,2020-11,Nov 2020,Sudeste,Espírito Santo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,9
587,2020-11,Nov 2020,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,7
588,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1,Não VOC/VOI,Não VOC/VOI,1
589,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
590,2020-11,Nov 2020,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
591,2020-11,Nov 2020,Sudeste,Minas Gerais,P.2,P.2,VOC/VOI,13
592,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,3
593,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,17
594,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,20
595,2020-11,Nov 2020,Sudeste,Rio de Janeiro,B.1.1.393,Não VOC/VOI,Não VOC/VOI,1
596,2020-11,Nov 2020,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,33
597,2020-11,Nov 2020,Sudeste,São Paulo,B.1,Não VOC/VOI,Não VOC/VOI,1
598,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,3
599,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,38
600,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,8
601,2020-11,Nov 2020,Sudeste,São Paulo,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
602,2020-11,Nov 2020,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,15
603,2020-11,Nov 2020,Sudeste,São Paulo,P.2,P.2,VOC/VOI,26
604,2020-11,Nov 2020,Sudeste,São Paulo,P.7,Não VOC/VOI,Não VOC/VOI,2
605,2020-11,Nov 2020,Sul,Paraná,B.1.1,Não VOC/VOI,Não VOC/VOI,1
606,2020-11,Nov 2020,Sul,Paraná,B.1.1.184,Não VOC/VOI,Não VOC/VOI,1
607,2020-11,Nov 2020,Sul,Paraná,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
608,2020-11,Nov 2020,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,21
609,2020-11,Nov 2020,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
610,2020-11,Nov 2020,Sul,Paraná,B.1.362,Não VOC/VOI,Não VOC/VOI,1
611,2020-11,Nov 2020,Sul,Paraná,B.1.498,Não VOC/VOI,Não VOC/VOI,1
612,2020-11,Nov 2020,Sul,Paraná,N.9,Não VOC/VOI,Não VOC/VOI,1
613,2020-11,Nov 2020,Sul,Paraná,P.2,P.2,VOC/VOI,12
614,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1,Não VOC/VOI,Não VOC/VOI,2
615,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,1
616,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.12,Não VOC/VOI,Não VOC/VOI,1
617,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,51
618,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,18
619,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.1.70,Não VOC/VOI,Não VOC/VOI,1
620,2020-11,Nov 2020,Sul,Rio Grande do Sul,B.1.91,Não VOC/VOI,Não VOC/VOI,6
621,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,1
622,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,75
623,2020-11,Nov 2020,Sul,Rio Grande do Sul,P.7,Não VOC/VOI,Não VOC/VOI,33
624,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
625,2020-11,Nov 2020,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
626,2020-11,Nov 2020,Sul,Santa Catarina,P.2,P.2,VOC/VOI,3
627,2020-11,Nov 2020,Sul,Santa Catarina,P.7,Não VOC/VOI,Não VOC/VOI,1
628,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
629,2020-12,Dez 2020,Centro-oeste,Distrito Federal,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
630,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,12
631,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
632,2020-12,Dez 2020,Centro-oeste,Goiás,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
633,2020-12,Dez 2020,Centro-oeste,Goiás,N.10,Não VOC/VOI,Não VOC/VOI,1
634,2020-12,Dez 2020,Centro-oeste,Goiás,N.9,Não VOC/VOI,Não VOC/VOI,2
635,2020-12,Dez 2020,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,30
636,2020-12,Dez 2020,Centro-oeste,Goiás,P.7,Não VOC/VOI,Não VOC/VOI,3
637,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
638,2020-12,Dez 2020,Centro-oeste,Mato Grosso,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
639,2020-12,Dez 2020,Centro-oeste,Mato Grosso,N.1,Não VOC/VOI,Não VOC/VOI,1
640,2020-12,Dez 2020,Centro-oeste,Mato Grosso,P.2,P.2,VOC/VOI,3
641,2020-12,Dez 2020,Centro-oeste,Mato Grosso,P.7,Não VOC/VOI,Não VOC/VOI,1
642,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,1
643,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.249,Não VOC/VOI,Não VOC/VOI,1
644,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
645,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
646,2020-12,Dez 2020,Centro-oeste,Mato Grosso do Sul,P.2,P.2,VOC/VOI,3
647,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
648,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
649,2020-12,Dez 2020,Nordeste,Alagoas,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
650,2020-12,Dez 2020,Nordeste,Alagoas,N.9,Não VOC/VOI,Não VOC/VOI,1
651,2020-12,Dez 2020,Nordeste,Alagoas,P.2,P.2,VOC/VOI,25
652,2020-12,Dez 2020,Nordeste,Alagoas,P.7,Não VOC/VOI,Não VOC/VOI,1
653,2020-12,Dez 2020,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
654,2020-12,Dez 2020,Nordeste,Bahia,N.9,Não VOC/VOI,Não VOC/VOI,2
655,2020-12,Dez 2020,Nordeste,Bahia,P.1 (Gama),P.1 (Gama),VOC/VOI,5
656,2020-12,Dez 2020,Nordeste,Bahia,P.2,P.2,VOC/VOI,6
657,2020-12,Dez 2020,Nordeste,Ceará,B.1.1,Não VOC/VOI,Não VOC/VOI,1
658,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
659,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,8
660,2020-12,Dez 2020,Nordeste,Ceará,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
661,2020-12,Dez 2020,Nordeste,Ceará,P.2,P.2,VOC/VOI,10
662,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
663,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
664,2020-12,Dez 2020,Nordeste,Maranhão,B.1.1.332,Não VOC/VOI,Não VOC/VOI,5
665,2020-12,Dez 2020,Nordeste,Maranhão,N.10,Não VOC/VOI,Não VOC/VOI,2
666,2020-12,Dez 2020,Nordeste,Maranhão,N.9,Não VOC/VOI,Não VOC/VOI,17
667,2020-12,Dez 2020,Nordeste,Maranhão,P.1 (Gama),P.1 (Gama),VOC/VOI,1
668,2020-12,Dez 2020,Nordeste,Maranhão,P.2,P.2,VOC/VOI,13
669,2020-12,Dez 2020,Nordeste,Paraíba,B.1,Não VOC/VOI,Não VOC/VOI,2
670,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,6
671,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
672,2020-12,Dez 2020,Nordeste,Paraíba,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
673,2020-12,Dez 2020,Nordeste,Paraíba,N.9,Não VOC/VOI,Não VOC/VOI,2
674,2020-12,Dez 2020,Nordeste,Paraíba,P.2,P.2,VOC/VOI,10
675,2020-12,Dez 2020,Nordeste,Paraíba,P.7,Não VOC/VOI,Não VOC/VOI,1
676,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,1
677,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
678,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.1.45,Não VOC/VOI,Não VOC/VOI,1
679,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.212,Não VOC/VOI,Não VOC/VOI,1
680,2020-12,Dez 2020,Nordeste,Pernambuco,B.1.258,Não VOC/VOI,Não VOC/VOI,1
681,2020-12,Dez 2020,Nordeste,Pernambuco,N.9,Não VOC/VOI,Não VOC/VOI,1
682,2020-12,Dez 2020,Nordeste,Pernambuco,P.2,P.2,VOC/VOI,16
683,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1,Não VOC/VOI,Não VOC/VOI,1
684,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,4
685,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
686,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
687,2020-12,Dez 2020,Nordeste,Rio Grande do Norte,P.2,P.2,VOC/VOI,12
688,2020-12,Dez 2020,Norte,Acre,P.2,P.2,VOC/VOI,1
689,2020-12,Dez 2020,Norte,Amapá,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
690,2020-12,Dez 2020,Norte,Amapá,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
691,2020-12,Dez 2020,Norte,Amapá,B.1.160.25,Não VOC/VOI,Não VOC/VOI,1
692,2020-12,Dez 2020,Norte,Amapá,P.2,P.2,VOC/VOI,14
693,2020-12,Dez 2020,Norte,Amazonas,B.1,Não VOC/VOI,Não VOC/VOI,3
694,2020-12,Dez 2020,Norte,Amazonas,B.1.1,Não VOC/VOI,Não VOC/VOI,8
695,2020-12,Dez 2020,Norte,Amazonas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,31
696,2020-12,Dez 2020,Norte,Amazonas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,12
697,2020-12,Dez 2020,Norte,Amazonas,B.1.1.378,Não VOC/VOI,Não VOC/VOI,18
698,2020-12,Dez 2020,Norte,Amazonas,N.9,Não VOC/VOI,Não VOC/VOI,5
699,2020-12,Dez 2020,Norte,Amazonas,P.1 (Gama),P.1 (Gama),VOC/VOI,118
700,2020-12,Dez 2020,Norte,Amazonas,P.2,P.2,VOC/VOI,42
701,2020-12,Dez 2020,Norte,Pará,B.1.1,Não VOC/VOI,Não VOC/VOI,3
702,2020-12,Dez 2020,Norte,Pará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
703,2020-12,Dez 2020,Norte,Pará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
704,2020-12,Dez 2020,Norte,Pará,N.9,Não VOC/VOI,Não VOC/VOI,2
705,2020-12,Dez 2020,Norte,Pará,P.2,P.2,VOC/VOI,14
706,2020-12,Dez 2020,Norte,Tocantins,P.2,P.2,VOC/VOI,1
707,2020-12,Dez 2020,Sudeste,Espírito Santo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
708,2020-12,Dez 2020,Sudeste,Espírito Santo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,11
709,2020-12,Dez 2020,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,15
710,2020-12,Dez 2020,Sudeste,Espírito Santo,P.7,Não VOC/VOI,Não VOC/VOI,1
711,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1,Não VOC/VOI,Não VOC/VOI,1
712,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1.28,Não VOC/VOI,Não VOC/VOI,10
713,2020-12,Dez 2020,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
714,2020-12,Dez 2020,Sudeste,Minas Gerais,P.2,P.2,VOC/VOI,24
715,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1,Não VOC/VOI,Não VOC/VOI,1
716,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
717,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,8
718,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.1.97,Não VOC/VOI,Não VOC/VOI,1
719,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.341,Não VOC/VOI,Não VOC/VOI,1
720,2020-12,Dez 2020,Sudeste,Rio de Janeiro,B.1.407,Não VOC/VOI,Não VOC/VOI,1
721,2020-12,Dez 2020,Sudeste,Rio de Janeiro,N.9,Não VOC/VOI,Não VOC/VOI,1
722,2020-12,Dez 2020,Sudeste,Rio de Janeiro,P.2,P.2,VOC/VOI,113
723,2020-12,Dez 2020,Sudeste,Rio de Janeiro,P.7,Não VOC/VOI,Não VOC/VOI,1
724,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,1
725,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,29
726,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
727,2020-12,Dez 2020,Sudeste,São Paulo,B.1.1.332,Não VOC/VOI,Não VOC/VOI,2
728,2020-12,Dez 2020,Sudeste,São Paulo,N.9,Não VOC/VOI,Não VOC/VOI,7
729,2020-12,Dez 2020,Sudeste,São Paulo,P.2,P.2,VOC/VOI,23
730,2020-12,Dez 2020,Sudeste,São Paulo,P.7,Não VOC/VOI,Não VOC/VOI,6
731,2020-12,Dez 2020,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,12
732,2020-12,Dez 2020,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
733,2020-12,Dez 2020,Sul,Paraná,B.1.499,Não VOC/VOI,Não VOC/VOI,1
734,2020-12,Dez 2020,Sul,Paraná,P.1 (Gama),P.1 (Gama),VOC/VOI,1
735,2020-12,Dez 2020,Sul,Paraná,P.2,P.2,VOC/VOI,26
736,2020-12,Dez 2020,Sul,Paraná,P.7,Não VOC/VOI,Não VOC/VOI,5
737,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,2
738,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.161,Não VOC/VOI,Não VOC/VOI,1
739,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,13
740,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
741,2020-12,Dez 2020,Sul,Rio Grande do Sul,B.1.1.333,Não VOC/VOI,Não VOC/VOI,1
742,2020-12,Dez 2020,Sul,Rio Grande do Sul,P.2,P.2,VOC/VOI,38
743,2020-12,Dez 2020,Sul,Rio Grande do Sul,P.7,Não VOC/VOI,Não VOC/VOI,10
744,2020-12,Dez 2020,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
745,2020-12,Dez 2020,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
746,2020-12,Dez 2020,Sul,Santa Catarina,P.2,P.2,VOC/VOI,36
747,2020-12,Dez 2020,Sul,Santa Catarina,P.7,Não VOC/VOI,Não VOC/VOI,6
748,2021-01,Jan 2021,Centro-oeste,Distrito Federal,P.1 (Gama),P.1 (Gama),VOC/VOI,1
749,2021-01,Jan 2021,Centro-oeste,Distrito Federal,P.2,P.2,VOC/VOI,1
750,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
751,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
752,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
753,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.371,Não VOC/VOI,Não VOC/VOI,1
754,2021-01,Jan 2021,Centro-oeste,Goiás,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,6
755,2021-01,Jan 2021,Centro-oeste,Goiás,N.9,Não VOC/VOI,Não VOC/VOI,1
756,2021-01,Jan 2021,Centro-oeste,Goiás,P.1 (Gama),P.1 (Gama),VOC/VOI,44
757,2021-01,Jan 2021,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,72
758,2021-01,Jan 2021,Centro-oeste,Goiás,P.7,Não VOC/VOI,Não VOC/VOI,3
759,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
760,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
761,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.332,Não VOC/VOI,Não VOC/VOI,5
762,2021-01,Jan 2021,Centro-oeste,Mato Grosso,B.1.1.7 (Alfa),B.1.1.7 (Alfa),VOC/VOI,2
763,2021-01,Jan 2021,Centro-oeste,Mato Grosso,N.9,Não VOC/VOI,Não VOC/VOI,3
764,2021-01,Jan 2021,Centro-oeste,Mato Grosso,P.1 (Gama),P.1 (Gama),VOC/VOI,4
